sampleid,cluster_id,edge,region,n_methods_topk,in_any_label_topk,label_topk_methods,in_astar_path_top200,in_astar_path_top10,astar_path_rank,in_scenic_top200,in_scenic_top10,scenic_rank,in_celloracle_top200,in_celloracle_top10,celloracle_rank
imm_atlas_TT_p01,1,STAT1->NMI,010,1,False,,False,False,,True,False,194.0,False,False,
imm_atlas_TT_p01,1,STAT1->PARK7,010,1,False,,False,False,,True,False,156.0,False,False,
imm_atlas_TT_p01,1,STAT2->IRF1,001,1,False,,False,False,356.0,False,False,,True,False,182.0
imm_atlas_TT_p01,1,STAT2->STAT1,010,1,False,,False,False,,True,False,85.0,False,False,504.0
imm_atlas_TT_p01,1,STAT3->BATF,010,1,False,,False,False,,True,False,110.0,False,False,
imm_atlas_TT_p01,1,STAT3->FOS,100,1,False,,True,False,29.0,False,False,,False,False,
imm_atlas_TT_p01,1,STAT3->IL6ST,010,1,False,,False,False,308.0,True,False,144.0,False,False,
imm_atlas_TT_p01,1,STAT3->IRF1,010,1,False,,False,False,223.0,True,False,197.0,False,False,
imm_atlas_TT_p01,1,STAT3->JUNB,100,1,False,,True,False,17.0,False,False,,False,False,
imm_atlas_TT_p01,1,STAT3->PIM1,010,1,False,,False,False,300.0,True,False,87.0,False,False,
imm_atlas_TT_p01,1,STAT3->PRDM1,010,1,False,,False,False,,True,False,101.0,False,False,
imm_atlas_TT_p01,1,STAT3->PTGER4,010,1,False,,False,False,,True,False,152.0,False,False,
imm_atlas_TT_p01,1,STAT3->SOCS3,010,1,False,,False,False,275.0,True,False,34.0,False,False,
imm_atlas_TT_p01,1,STAT3->ZFP36,100,1,False,,True,False,51.0,False,False,,False,False,
imm_atlas_TT_p01,1,STAT4->SOCS3,001,1,False,,False,False,,False,False,,True,False,21.0
imm_atlas_TT_p01,1,STAT6->FOS,100,1,False,,True,False,124.0,False,False,,False,False,
imm_atlas_TT_p01,1,TBP->RB1,010,1,False,,False,False,,True,False,96.0,False,False,
imm_atlas_TT_p01,1,TBX21->CCL3,001,1,False,,False,False,,False,False,,True,False,64.0
imm_atlas_TT_p01,1,TBX21->TNF,001,1,False,,False,False,,False,False,,True,False,59.0
imm_atlas_TT_p01,1,TBX21->YY1,001,1,False,,False,False,,False,False,,True,False,157.0
imm_atlas_TT_p01,1,TCF3->MYC,010,1,False,,False,False,,True,False,120.0,False,False,
imm_atlas_TT_p01,1,TCF7->LEF1,010,1,False,,False,False,327.0,True,False,26.0,False,False,
imm_atlas_TT_p01,1,TP53->EEF1A1,100,1,True,astar_path,True,True,9.0,False,False,,False,False,
imm_atlas_TT_p01,1,USF1->B2M,100,1,False,,True,False,16.0,False,False,,False,False,
imm_atlas_TT_p01,1,USF1->BHLHE40,010,1,False,,False,False,,True,False,136.0,False,False,577.0
imm_atlas_TT_p01,1,USF1->CD40,010,1,False,,False,False,,True,False,92.0,False,False,
imm_atlas_TT_p01,1,USF1->CREB1,010,1,False,,False,False,,True,False,105.0,False,False,
imm_atlas_TT_p01,1,USF1->TNFAIP3,001,1,False,,False,False,,False,False,,True,False,119.0
imm_atlas_TT_p01,1,USF2->B2M,100,1,True,astar_path,True,True,10.0,False,False,,False,False,
imm_atlas_TT_p01,1,USF2->MYH9,010,1,False,,False,False,,True,False,121.0,False,False,
imm_atlas_TT_p01,1,XBP1->JUN,001,1,False,,False,False,,False,False,,True,False,14.0
imm_atlas_TT_p01,1,YY1->IFNG,001,1,False,,False,False,,False,False,,True,False,95.0
imm_atlas_TT_p01,1,YY1->LEF1,001,1,False,,False,False,,False,False,,True,False,196.0
imm_atlas_TT_p01,1,YY1->LTB,001,1,False,,False,False,,False,False,,True,False,133.0
imm_atlas_TT_p01,1,YY1->NR3C1,001,1,False,,False,False,,False,False,,True,False,114.0
imm_atlas_TT_p01,1,YY1->SMAD7,010,1,False,,False,False,,True,False,114.0,False,False,335.0
imm_atlas_TT_p01,1,YY1->TNFRSF4,001,1,False,,False,False,,False,False,,True,False,152.0
imm_atlas_TT_p01,1,YY1->TP53,010,1,False,,False,False,,True,False,182.0,False,False,
imm_atlas_TT_p01,10,AHR->FOS,100,1,False,,True,False,86.0,False,False,,False,False,
imm_atlas_TT_p01,10,ATF2->DUSP1,100,1,False,,True,False,129.0,False,False,,False,False,
imm_atlas_TT_p01,10,ATF2->JUN,100,1,False,,True,False,128.0,False,False,,False,False,
imm_atlas_TT_p01,10,ATF3->CCL5,011,2,False,,False,False,,True,False,84.0,True,False,21.0
imm_atlas_TT_p01,10,ATF3->CH25H,010,1,False,,False,False,,True,False,72.0,False,False,719.0
imm_atlas_TT_p01,10,ATF3->EGR1,001,1,False,,False,False,,False,False,,True,False,44.0
imm_atlas_TT_p01,10,ATF3->JUN,001,1,True,celloracle,False,False,,False,False,,True,True,1.0
imm_atlas_TT_p01,10,ATF3->PMAIP1,001,1,False,,False,False,,False,False,,True,False,102.0
imm_atlas_TT_p01,10,BATF->IRF4,001,1,False,,False,False,,False,False,,True,False,137.0
imm_atlas_TT_p01,10,BCL6->CXCR5,010,1,False,,False,False,,True,False,77.0,False,False,529.0
imm_atlas_TT_p01,10,BCL6->PCGF1,010,1,False,,False,False,,True,False,76.0,False,False,
imm_atlas_TT_p01,10,BHLHE40->STAT1,001,1,False,,False,False,,False,False,,True,False,181.0
imm_atlas_TT_p01,10,CEBPA->GAPDH,100,1,False,,True,False,188.0,False,False,,False,False,
imm_atlas_TT_p01,10,CEBPB->BCL2A1,001,1,False,,False,False,,False,False,,True,False,135.0
imm_atlas_TT_p01,10,CEBPB->BTG2,010,1,False,,False,False,,True,False,43.0,False,False,
imm_atlas_TT_p01,10,CEBPB->CDKN1A,001,1,False,,False,False,,False,False,,True,False,74.0
imm_atlas_TT_p01,10,CEBPB->CR2,010,1,False,,False,False,,True,False,114.0,False,False,
imm_atlas_TT_p01,10,CEBPB->CXCR4,010,1,False,,False,False,,True,False,48.0,False,False,
imm_atlas_TT_p01,10,CEBPB->DDIT3,001,1,False,,False,False,,False,False,,True,False,54.0
imm_atlas_TT_p01,10,CEBPB->DUSP1,010,1,False,,False,False,,True,False,158.0,False,False,
imm_atlas_TT_p01,10,CEBPB->FOS,100,1,False,,True,False,54.0,False,False,,False,False,
imm_atlas_TT_p01,10,CEBPB->HBB,001,1,False,,False,False,,False,False,,True,False,60.0
imm_atlas_TT_p01,10,CEBPB->HSP90AA1,010,1,False,,False,False,,True,False,65.0,False,False,
imm_atlas_TT_p01,10,CEBPB->KRAS,010,1,False,,False,False,,True,False,186.0,False,False,
imm_atlas_TT_p01,10,CEBPB->LDLR,010,1,False,,False,False,,True,False,103.0,False,False,
imm_atlas_TT_p01,10,CEBPB->MYC,001,1,False,,False,False,,False,False,,True,False,83.0
imm_atlas_TT_p01,10,CEBPB->NR3C1,010,1,False,,False,False,,True,False,125.0,False,False,
imm_atlas_TT_p01,10,CEBPB->NR4A1,001,1,False,,False,False,,False,False,,True,False,196.0
imm_atlas_TT_p01,10,CEBPB->PTGER4,010,1,False,,False,False,,True,False,33.0,False,False,
imm_atlas_TT_p01,10,CEBPB->SOD2,010,1,False,,False,False,,True,False,54.0,False,False,
imm_atlas_TT_p01,10,CEBPB->TNFAIP3,001,1,False,,False,False,,False,False,,True,False,30.0
imm_atlas_TT_p01,10,CEBPB->ZFP36,010,1,False,,False,False,,True,False,49.0,False,False,
imm_atlas_TT_p01,10,CEBPD->GAPDH,100,1,False,,True,False,184.0,False,False,,False,False,
imm_atlas_TT_p01,10,CREB1->FOS,100,1,False,,True,False,68.0,False,False,,False,False,
imm_atlas_TT_p01,10,CREM->BCL2,010,1,False,,False,False,,True,False,190.0,False,False,
imm_atlas_TT_p01,10,CREM->CD8A,010,1,False,,False,False,,True,False,142.0,False,False,
imm_atlas_TT_p01,10,CREM->CREB1,010,1,False,,False,False,,True,False,193.0,False,False,
imm_atlas_TT_p01,10,CREM->NFATC1,010,1,False,,False,False,,True,False,87.0,False,False,
imm_atlas_TT_p01,10,CREM->NR3C1,011,2,False,,False,False,,True,False,99.0,True,False,75.0
imm_atlas_TT_p01,10,CTCF->HS1BP3,010,1,False,,False,False,,True,False,62.0,False,False,
imm_atlas_TT_p01,10,CTCF->RAD21,010,1,False,,False,False,,True,False,108.0,False,False,
imm_atlas_TT_p01,10,CUX1->STAT5A,010,1,False,,False,False,,True,False,135.0,False,False,
imm_atlas_TT_p01,10,DDIT3->CEBPB,010,1,False,,False,False,,True,False,40.0,False,False,
imm_atlas_TT_p01,10,DDIT3->SLC38A2,010,1,False,,False,False,,True,False,126.0,False,False,
imm_atlas_TT_p01,10,E2F1->DUSP1,100,1,False,,True,False,185.0,False,False,,False,False,
imm_atlas_TT_p01,10,E2F1->JUN,100,1,False,,True,False,167.0,False,False,,False,False,
imm_atlas_TT_p01,10,E2F4->ACTG1,100,1,False,,True,False,63.0,False,False,,False,False,
imm_atlas_TT_p01,10,E2F4->CALM1,100,1,False,,True,False,197.0,False,False,,False,False,
imm_atlas_TT_p01,10,E2F4->JUN,100,1,False,,True,False,107.0,False,False,,False,False,
imm_atlas_TT_p01,10,E2F4->RPS8,100,1,False,,True,False,16.0,False,False,,False,False,
imm_atlas_TT_p01,10,E2F4->ZFP36L1,010,1,False,,False,False,381.0,True,False,127.0,False,False,
imm_atlas_TT_p01,10,EGR1->ALOX5AP,001,1,False,,False,False,,False,False,,True,False,125.0
imm_atlas_TT_p01,10,EGR1->AREG,001,1,True,celloracle,False,False,,False,False,,True,True,5.0
imm_atlas_TT_p01,10,EGR1->BAG3,001,1,False,,False,False,,False,False,,True,False,178.0
imm_atlas_TT_p01,10,EGR1->BCL2A1,001,1,False,,False,False,,False,False,,True,False,177.0
imm_atlas_TT_p01,10,EGR1->CD28,001,1,False,,False,False,,False,False,,True,False,113.0
imm_atlas_TT_p01,10,EGR1->CD82,001,1,False,,False,False,,False,False,,True,False,151.0
imm_atlas_TT_p01,10,EGR1->FYN,001,1,False,,False,False,,False,False,,True,False,91.0
imm_atlas_TT_p01,10,EGR1->GADD45A,001,1,False,,False,False,,False,False,,True,False,89.0
imm_atlas_TT_p01,10,EGR1->HIF1A,001,1,False,,False,False,,False,False,,True,False,112.0
imm_atlas_TT_p01,10,EGR1->ICAM1,001,1,False,,False,False,,False,False,,True,False,180.0
imm_atlas_TT_p01,10,EGR1->ID3,001,1,False,,False,False,,False,False,,True,False,42.0
imm_atlas_TT_p01,10,EGR1->LTB,001,1,False,,False,False,202.0,False,False,,True,False,67.0
imm_atlas_TT_p01,10,EGR1->NFKB1,001,1,False,,False,False,,False,False,,True,False,116.0
imm_atlas_TT_p01,10,EGR1->NR3C1,001,1,False,,False,False,,False,False,,True,False,121.0
imm_atlas_TT_p01,10,EGR1->NR4A1,001,1,True,celloracle,False,False,,False,False,,True,True,3.0
imm_atlas_TT_p01,10,EGR1->POR,010,1,False,,False,False,,True,False,188.0,False,False,
imm_atlas_TT_p01,10,EGR1->PRDM1,001,1,False,,False,False,,False,False,,True,False,170.0
imm_atlas_TT_p01,10,EGR1->PRKCA,001,1,False,,False,False,,False,False,,True,False,160.0
imm_atlas_TT_p01,10,EGR1->SNAI1,001,1,False,,False,False,,False,False,,True,False,111.0
imm_atlas_TT_p01,10,EGR1->SOCS1,001,1,False,,False,False,,False,False,,True,False,29.0
imm_atlas_TT_p01,10,EGR1->STMN1,001,1,False,,False,False,,False,False,,True,False,131.0
imm_atlas_TT_p01,10,EGR1->TFG,010,1,False,,False,False,,True,False,147.0,False,False,
imm_atlas_TT_p01,10,EGR1->TIMP1,001,1,False,,False,False,,False,False,,True,False,49.0
imm_atlas_TT_p01,10,EGR1->TKT,001,1,False,,False,False,,False,False,,True,False,46.0
imm_atlas_TT_p01,10,EGR1->TNF,001,1,False,,False,False,,False,False,,True,False,36.0
imm_atlas_TT_p01,10,EGR1->TNFSF10,001,1,False,,False,False,,False,False,,True,False,103.0
imm_atlas_TT_p01,10,EGR1->UBE2S,010,1,False,,False,False,,True,False,101.0,False,False,236.0
imm_atlas_TT_p01,10,EGR2->EGR1,001,1,False,,False,False,,False,False,,True,False,14.0
imm_atlas_TT_p01,10,EGR2->TNF,001,1,False,,False,False,,False,False,,True,False,117.0
imm_atlas_TT_p01,10,EGR3->EGR1,001,1,False,,False,False,,False,False,,True,False,145.0
imm_atlas_TT_p01,10,ELF3->EGR1,001,1,False,,False,False,,False,False,,True,False,101.0
imm_atlas_TT_p01,10,ELF4->CDKN2A,010,1,False,,False,False,,True,False,70.0,False,False,
imm_atlas_TT_p01,10,ELF4->LGALS3,010,1,False,,False,False,,True,False,93.0,False,False,
imm_atlas_TT_p01,10,ELK1->FOS,100,1,False,,True,False,87.0,False,False,,False,False,
imm_atlas_TT_p01,10,ELK4->FOS,100,1,False,,True,False,92.0,False,False,,False,False,
imm_atlas_TT_p01,10,EP300->SKP2,010,1,False,,False,False,,True,False,141.0,False,False,
imm_atlas_TT_p01,10,ESR1->FOS,100,1,False,,True,False,121.0,False,False,,False,False,
imm_atlas_TT_p01,10,ESR1->JUN,100,1,False,,True,False,171.0,False,False,,False,False,
imm_atlas_TT_p01,10,ESR1->JUNB,100,1,False,,True,False,46.0,False,False,,False,False,
imm_atlas_TT_p01,10,ETS1->ATP2A3,001,1,False,,False,False,,False,False,219.0,True,False,126.0
imm_atlas_TT_p01,10,ETS1->BCL2,010,1,False,,False,False,,True,False,200.0,False,False,
imm_atlas_TT_p01,10,ETS1->BIRC3,001,1,False,,False,False,,False,False,,True,False,24.0
imm_atlas_TT_p01,10,ETS1->CD3D,100,1,False,,True,False,112.0,False,False,,False,False,
imm_atlas_TT_p01,10,ETS1->CD6,001,1,False,,False,False,279.0,False,False,,True,False,179.0
imm_atlas_TT_p01,10,ETS1->CDKN1A,001,1,False,,False,False,,False,False,,True,False,144.0
imm_atlas_TT_p01,10,ETS1->CTSB,001,1,False,,False,False,410.0,False,False,,True,False,139.0
imm_atlas_TT_p01,10,ETS1->CXCR4,100,1,False,,True,False,141.0,False,False,,False,False,
imm_atlas_TT_p01,10,ETS1->EGR1,001,1,False,,False,False,,False,False,,True,False,114.0
imm_atlas_TT_p01,10,ETS1->FLT1,010,1,False,,False,False,,True,False,162.0,False,False,
imm_atlas_TT_p01,10,ETS1->FOS,100,1,False,,True,False,36.0,False,False,,False,False,
imm_atlas_TT_p01,10,ETS1->ITGB2,001,1,False,,False,False,,False,False,,True,False,23.0
imm_atlas_TT_p01,10,ETS1->JAK3,001,1,False,,False,False,346.0,False,False,,True,False,115.0
imm_atlas_TT_p01,10,ETS1->JUN,100,1,False,,True,False,82.0,False,False,,False,False,
imm_atlas_TT_p01,10,ETS1->LTB,101,2,False,,True,False,74.0,False,False,,True,False,31.0
imm_atlas_TT_p01,10,ETS1->MCL1,010,1,False,,False,False,273.0,True,False,140.0,False,False,
imm_atlas_TT_p01,10,ETS1->NR4A1,001,1,False,,False,False,,False,False,,True,False,27.0
imm_atlas_TT_p01,10,ETS1->PRF1,001,1,False,,False,False,,False,False,,True,False,167.0
imm_atlas_TT_p01,10,ETS1->SELL,001,1,True,celloracle,False,False,,False,False,,True,True,6.0
imm_atlas_TT_p01,10,ETS1->SOCS1,001,1,False,,False,False,,False,False,,True,False,40.0
imm_atlas_TT_p01,10,ETS1->TIMP1,001,1,False,,False,False,,False,False,,True,False,35.0
imm_atlas_TT_p01,10,ETS1->TMEM131L,001,1,False,,False,False,,False,False,,True,False,189.0
imm_atlas_TT_p01,10,FLI1->ANKRD26,010,1,False,,False,False,,True,False,69.0,False,False,
imm_atlas_TT_p01,10,FOS->ACP5,100,1,False,,True,False,88.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->BATF3,100,1,False,,True,False,122.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->BCL2L1,100,1,False,,True,False,81.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->CALM1,100,1,False,,True,False,17.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->CCL5,110,2,False,,True,False,30.0,True,False,110.0,False,False,
imm_atlas_TT_p01,10,FOS->CD40LG,110,2,False,,True,False,50.0,True,False,90.0,False,False,
imm_atlas_TT_p01,10,FOS->CD44,100,1,False,,True,False,34.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->CD69,110,2,True,astar_path;scenic,True,True,5.0,True,True,7.0,False,False,
imm_atlas_TT_p01,10,FOS->CDH1,100,1,False,,True,False,125.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->CDK4,100,1,False,,True,False,66.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->CEBPB,100,1,False,,True,False,194.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->CREM,110,2,False,,True,False,44.0,True,False,148.0,False,False,
imm_atlas_TT_p01,10,FOS->CSF1,010,1,False,,False,False,,True,False,152.0,False,False,
imm_atlas_TT_p01,10,FOS->CSF2,100,1,False,,True,False,115.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->DDIT3,100,1,False,,True,False,55.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->ERCC1,100,1,False,,True,False,76.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->ERCC4,100,1,False,,True,False,100.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->ETS1,100,1,False,,True,False,58.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->EZR,100,1,False,,True,False,31.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->FAS,100,1,False,,True,False,80.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->FASN,100,1,False,,True,False,104.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->FOSB,010,1,True,scenic,False,False,,True,True,4.0,False,False,
imm_atlas_TT_p01,10,FOS->FOSL1,100,1,False,,True,False,117.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->GSTP1,100,1,False,,True,False,49.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->HSPH1,110,2,False,,True,False,39.0,True,False,35.0,False,False,
imm_atlas_TT_p01,10,FOS->ICAM1,010,1,False,,False,False,,True,False,107.0,False,False,
imm_atlas_TT_p01,10,FOS->IL1B,100,1,False,,True,False,119.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->IL2,100,1,False,,True,False,110.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->IL2RA,100,1,False,,True,False,97.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->IL7R,010,1,False,,False,False,,True,False,45.0,False,False,
imm_atlas_TT_p01,10,FOS->JUN,010,1,True,scenic,False,False,,True,True,5.0,False,False,
imm_atlas_TT_p01,10,FOS->JUNB,010,1,True,scenic,False,False,,True,True,1.0,False,False,
imm_atlas_TT_p01,10,FOS->JUND,010,1,False,,False,False,,True,False,12.0,False,False,
imm_atlas_TT_p01,10,FOS->LRIG2,100,1,False,,True,False,106.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->MAF,100,1,False,,True,False,85.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->MELTF,100,1,False,,True,False,120.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->MMP9,100,1,False,,True,False,124.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->MRTFA,100,1,False,,True,False,196.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->MYC,100,1,False,,True,False,65.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->NAT1,100,1,False,,True,False,123.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->NEFL,100,1,False,,True,False,103.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->NFATC1,100,1,False,,True,False,79.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->NFKB1,010,1,False,,False,False,,True,False,83.0,False,False,
imm_atlas_TT_p01,10,FOS->NFKBIA,010,1,False,,False,False,,True,False,18.0,False,False,
imm_atlas_TT_p01,10,FOS->NQO1,100,1,False,,True,False,118.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->NR4A1,010,1,True,scenic,False,False,,True,True,8.0,False,False,
imm_atlas_TT_p01,10,FOS->PDHA1,100,1,False,,True,False,84.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->PLAUR,100,1,False,,True,False,101.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->SMAD4,100,1,False,,True,False,102.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->SMAD7,100,1,False,,True,False,93.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->SOCS3,010,1,False,,False,False,,True,False,124.0,False,False,
imm_atlas_TT_p01,10,FOS->SP3,100,1,False,,True,False,69.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->SPTBN1,100,1,False,,True,False,155.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->SRR,100,1,False,,True,False,114.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->TNF,010,1,False,,False,False,,True,False,24.0,False,False,
imm_atlas_TT_p01,10,FOS->TP53,100,1,False,,True,False,99.0,False,False,,False,False,
imm_atlas_TT_p01,10,FOS->ZFP36L1,010,1,False,,False,False,,True,False,21.0,False,False,
imm_atlas_TT_p01,10,FOSB->DNAJB4,001,1,False,,False,False,,False,False,213.0,True,False,66.0
imm_atlas_TT_p01,10,FOSB->FOS,010,1,True,scenic,False,False,,True,True,3.0,False,False,
imm_atlas_TT_p01,10,FOSB->MYC,001,1,False,,False,False,,False,False,,True,False,171.0
imm_atlas_TT_p01,10,FOSL2->CEBPB,001,1,False,,False,False,,False,False,,True,False,193.0
imm_atlas_TT_p01,10,FOXO1->CITED2,001,1,False,,False,False,,False,False,,True,False,162.0
imm_atlas_TT_p01,10,FOXO1->DGKA,001,1,False,,False,False,,False,False,,True,False,174.0
imm_atlas_TT_p01,10,FOXO1->IRS2,010,1,False,,False,False,,True,False,68.0,False,False,
imm_atlas_TT_p01,10,FOXO1->SELL,001,1,False,,False,False,,False,False,,True,False,37.0
imm_atlas_TT_p01,10,FOXP3->GATA3,001,1,False,,False,False,,False,False,,True,False,161.0
imm_atlas_TT_p01,10,FOXP3->IL2RA,001,1,False,,False,False,,False,False,,True,False,175.0
imm_atlas_TT_p01,10,GABPA->UTRN,010,1,False,,False,False,,True,False,92.0,False,False,
imm_atlas_TT_p01,10,GATA3->CD3E,001,1,False,,False,False,,False,False,,True,False,32.0
imm_atlas_TT_p01,10,GATA3->CD40LG,001,1,False,,False,False,,False,False,,True,False,47.0
imm_atlas_TT_p01,10,GATA3->CD5,001,1,False,,False,False,,False,False,,True,False,118.0
imm_atlas_TT_p01,10,GATA3->FOXP3,001,1,False,,False,False,,False,False,,True,False,147.0
imm_atlas_TT_p01,10,GATA3->FUT7,010,1,False,,False,False,,True,False,145.0,False,False,
imm_atlas_TT_p01,10,GATA3->IL7R,010,1,False,,False,False,,True,False,157.0,False,False,
imm_atlas_TT_p01,10,GATA3->ITPK1,010,1,False,,False,False,,True,False,192.0,False,False,
imm_atlas_TT_p01,10,GATA3->MBNL2,010,1,False,,False,False,,True,False,136.0,False,False,
imm_atlas_TT_p01,10,GATA3->RUNX3,011,2,False,,False,False,,True,False,163.0,True,False,156.0
imm_atlas_TT_p01,10,GATA3->STAT1,010,1,False,,False,False,,True,False,121.0,False,False,246.0
imm_atlas_TT_p01,10,GATA3->TNF,001,1,False,,False,False,,False,False,,True,False,80.0
imm_atlas_TT_p01,10,GFI1->ID2,010,1,False,,False,False,,True,False,150.0,False,False,
imm_atlas_TT_p01,10,HES1->NPAT,010,1,False,,False,False,,True,False,128.0,False,False,
imm_atlas_TT_p01,10,HIF1A->ALDOA,001,1,False,,False,False,309.0,False,False,,True,False,88.0
imm_atlas_TT_p01,10,HIF1A->COX4I1,100,1,False,,True,False,189.0,False,False,,False,False,
imm_atlas_TT_p01,10,HIF1A->GAPDH,100,1,False,,True,False,77.0,False,False,,False,False,
imm_atlas_TT_p01,10,HIF1A->MIF,100,1,False,,True,False,195.0,False,False,,False,False,
imm_atlas_TT_p01,10,HIF1A->NPM1,100,1,False,,True,False,138.0,False,False,,False,False,
imm_atlas_TT_p01,10,HMGA1->SMARCA4,010,1,False,,False,False,,True,False,189.0,False,False,
imm_atlas_TT_p01,10,HSF2->HSPA1B,001,1,False,,False,False,,False,False,,True,False,72.0
imm_atlas_TT_p01,10,HSF2->HSPB1,001,1,False,,False,False,,False,False,,True,False,123.0
imm_atlas_TT_p01,10,IKZF1->SELL,010,1,False,,False,False,,True,False,96.0,False,False,
imm_atlas_TT_p01,10,IKZF3->BCL2,010,1,False,,False,False,,True,False,82.0,False,False,
